,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
832,-3.8,32.04696589,-0.680415238,-0.38460359,0.064560306,-0.16844398,-0.025697342,-2.765414623,-1.065018829,-0.680415238
833,-3.8,33.24671134,-0.956381783,-0.564415262,0.037627572,-0.147274282,-0.121128509,-1.476461366,-1.520797045,-0.956381783
834,-3.3,32.28438311,-0.910570589,0.660318252,0.068531017,-0.181518713,-0.044281734,-2.759208364,-0.250252337,-0.910570589
835,-4.8,37.46261774,-0.972978414,-1.524422331,0.027407874,-0.158025397,0.039925868,-6.460859982,-2.497400745,-0.972978414
836,-4,36.27561562,-1.072370157,-1.726422079,0.026627873,-0.147322438,0.01819448,-4.682296698,-2.798792236,-1.072370157
837,-4.8,43.82286563,-1.103971312,-0.378229416,0.021280324,-0.251264326,0.209215171,-10.92621381,-1.482200727,-1.103971312
838,-3.8,35.7535755,-1.21172805,-0.507621747,0.0249101,-0.160658409,0.119708968,-7.986972431,-1.719349796,-1.21172805
839,-4.5,32.76411745,-1.052820996,0.606355471,0.050694462,-0.150401042,0.057123024,-7.703019547,-0.446465525,-1.052820996
840,-3.9,36.28978468,-0.881970112,-0.82845848,0.018050843,-0.16772917,0.083615113,-6.348941311,-1.710428592,-0.881970112
841,-5.6,40.30352203,-0.728329491,-0.696753689,-0.001593409,-0.20596068,0.030450914,-5.446977602,-1.42508318,-0.728329491
842,-3.5,40.62739329,-1.216508356,-1.159850922,0.048040421,-0.22655201,0.157496668,-8.082464968,-2.376359278,-1.216508356
843,-4.9,35.73246405,-0.830207446,-0.775313657,0.040278864,-0.173992344,0.020014681,-4.645982042,-1.605521103,-0.830207446
844,-4.2,36.31572041,-1.049245954,-0.565973068,0.049754315,-0.176757946,0.064363212,-6.974745376,-1.615219022,-1.049245954
845,-3.5,36.99385523,-1.14189399,-0.586761722,0.040303163,-0.19450309,0.047903209,-5.353777776,-1.728655713,-1.14189399
846,-3.9,35.15449129,-0.958009644,0.73112863,0.016108734,-0.176814805,-0.050242216,-3.207146393,-0.226881015,-0.958009644
847,-3.5,38.24095224,-1.114904666,-0.015772773,0.012696604,-0.201190914,0.015349337,-4.351861083,-1.130677439,-1.114904666
848,-3.9,35.53187671,-1.010879924,-0.186168257,0.055541378,-0.185191671,0.055739843,-6.374049916,-1.19704818,-1.010879924
849,-4,35.63787373,-0.886169617,-0.178081386,0.025434965,-0.167852737,0.014646703,-5.838252085,-1.064251003,-0.886169617
850,-3.5,33.46419079,-0.843942051,-0.404158348,0.052723542,-0.173054725,-0.096790484,-1.233301144,-1.248100398,-0.843942051
851,-6,41.24925952,-1.08281292,-1.341151182,0.031783329,-0.191859695,0.086880961,-8.267561965,-2.423964102,-1.08281292
852,-3.8,38.05474106,-0.867058672,-0.712403447,0.009112979,-0.192600019,0.026039968,-4.962801311,-1.579462119,-0.867058672
853,-3.8,35.72300124,-0.856473829,-0.719996892,0.018180217,-0.170836727,-0.031403788,-3.566051543,-1.576470721,-0.856473829
854,-3.8,38.44975221,-1.362305585,-0.941433242,0.019750314,-0.173025479,0.230533586,-11.70571507,-2.303738827,-1.362305585
855,-4,34.40265295,-0.948906451,-0.422298116,0.056872089,-0.170027578,0.002078452,-5.035330796,-1.371204568,-0.948906451
856,-3.3,39.88319122,-1.095409885,-1.414377995,0.020717313,-0.205859438,0.09134906,-7.200163764,-2.509787881,-1.095409885
857,-3.5,38.20288949,-0.895812681,-1.498845339,0.031707484,-0.194406921,-0.057566347,-1.527834037,-2.39465802,-0.895812681
858,-3.9,37.86334479,-0.809534971,-0.216357174,0.006716855,-0.193525814,-0.023179252,-3.560048576,-1.025892145,-0.809534971
859,-3.9,32.50469902,-0.855935463,-0.379669353,0.055450067,-0.1575564,-0.005549703,-4.18059848,-1.235604817,-0.855935463
860,-4.9,39.69117706,-0.888934159,-0.905284166,0.011532624,-0.18872427,0.06231866,-7.028683031,-1.794218325,-0.888934159
861,-3.8,39.80887628,-1.028506291,-1.775718449,0.031635591,-0.205913331,0.156266353,-8.057382005,-2.80422474,-1.028506291
862,-5,39.38912161,-0.908036073,-0.907603433,0.051790435,-0.218008074,0.039957662,-4.592786892,-1.815639505,-0.908036073
863,-3.8,34.74483761,-1.069210376,0.288706161,0.06546776,-0.193254181,0.16496617,-9.978377954,-0.780504214,-1.069210376
864,-3.8,41.87623578,-1.211659757,-0.009302265,0.035442156,-0.246879154,0.203143116,-10.09752192,-1.220962022,-1.211659757
865,-3.8,36.66555365,-1.018502948,-0.639048286,0.055208483,-0.190040674,0.07268026,-7.032095277,-1.657551234,-1.018502948
866,-3.8,38.50555525,-0.899339405,-1.397779319,0.008329342,-0.18297851,-0.015563556,-3.520626464,-2.297118724,-0.899339405
867,-3.4,35.95751518,-0.849081557,-0.247577297,0.041757019,-0.202173917,-0.008007437,-3.300943411,-1.096658855,-0.849081557
868,-3.3,34.85856912,-1.186000548,-0.499160118,0.050686402,-0.178027265,0.019897557,-4.462971365,-1.685160666,-1.186000548
869,-3.9,38.427235,-1.16848928,-0.467857683,0.054960692,-0.211518708,0.218739397,-10.63550651,-1.636346963,-1.16848928
870,-3.3,34.86582256,-0.765857591,-0.767369318,0.012340633,-0.169205324,-0.064419735,-1.714387132,-1.533226909,-0.765857591
871,-4,35.00397093,-0.871031534,-0.195431918,0.031273626,-0.177969377,-0.081970479,-2.262075528,-1.066463452,-0.871031534
872,-3.5,38.83559676,-0.93794326,-1.033827633,0.011355562,-0.201083468,-0.054273894,-2.301570328,-1.971770894,-0.93794326
873,-3.4,40.88505553,-1.202795396,-1.082176895,-0.008192791,-0.206848529,0.05848793,-5.379347142,-2.284972291,-1.202795396
874,-3.8,34.63554145,-0.927093773,-0.99968774,0.030306044,-0.15927034,0.018694424,-4.1531337,-1.926781513,-0.927093773
875,-3.4,30.22596219,-0.978812147,-0.602561339,0.053701468,-0.130311078,-0.081381137,-1.305346702,-1.581373486,-0.978812147
876,-3.1,34.21954686,-1.149708579,-1.335073965,0.053709459,-0.154138649,0.005959686,-5.050174928,-2.484782544,-1.149708579
877,-4.9,35.35774365,-1.03080515,-0.356305173,0.024014031,-0.155482217,0.072297269,-7.205984274,-1.387110322,-1.03080515
878,-4,33.42141964,-0.895725415,-0.353906922,0.057907072,-0.164223019,-0.097436396,-2.012881389,-1.249632337,-0.895725415
879,-3.4,33.6093623,-0.933195714,-0.645499466,0.067940498,-0.173385311,-0.059593667,-2.543863069,-1.578695179,-0.933195714
880,-3.6,35.13002889,-0.865387777,-0.447837338,0.026632461,-0.176049558,-0.054317315,-1.853167619,-1.313225115,-0.865387777
881,-3.9,31.92500877,-0.643871712,-0.400979403,0.053652199,-0.154237403,-0.077021981,-1.59778616,-1.044851115,-0.643871712
882,-3.9,34.07232608,-1.0023865,-0.170032455,0.046978764,-0.165003269,0.041512912,-6.182171066,-1.172418955,-1.0023865
883,-3.8,38.99086451,-1.073666503,-0.566397282,0.008619188,-0.199377441,0.038020417,-4.966980672,-1.640063785,-1.073666503
884,-4.4,33.34100952,-0.762544825,-0.016228198,0.057532586,-0.175083341,-0.152934869,0.682185448,-0.778773023,-0.762544825
885,-5,33.53755643,-0.732315485,0.015568174,0.052418678,-0.168522566,-0.006522493,-4.848199379,-0.716747311,-0.732315485
886,-5.5,40.32283622,-0.836640825,-0.194205086,0.021229693,-0.215820506,-0.016922545,-4.558562741,-1.030845911,-0.836640825
887,-3.5,38.21475283,-0.885148724,-0.562953137,0.009802581,-0.200877313,-0.076171497,-1.539848877,-1.448101861,-0.885148724
888,-3.3,40.56529042,-0.884429541,-0.567157481,-0.024415249,-0.211588063,0.032081201,-4.968280327,-1.451587021,-0.884429541
889,-5.2,37.74774731,-1.010371697,-1.52654903,0.014704806,-0.157336945,0.058786249,-6.401401052,-2.536920727,-1.010371697
890,-3.8,35.50672872,-0.739317577,-0.228046995,0.035704297,-0.190971106,-0.146498474,0.324238656,-0.967364572,-0.739317577
891,-3.1,32.49546296,-0.718091838,-0.909015465,0.06050632,-0.163803506,-0.121495178,-0.040246351,-1.627107303,-0.718091838
892,-4,35.5499526,-0.963379092,-0.296697292,0.060095462,-0.195501702,-0.013768504,-4.296803795,-1.260076384,-0.963379092
893,-3.9,36.97194488,-0.934701243,0.069360229,0.010783001,-0.181444783,0.022663159,-5.603877493,-0.865341014,-0.934701243
894,-4.8,35.19495542,-0.87509872,-0.321563952,0.048008208,-0.177259639,-0.048875085,-3.55851511,-1.196662672,-0.87509872
895,-3.8,35.34952809,-1.119107545,-0.531928551,0.019843672,-0.152663477,0.097627096,-7.98603422,-1.651036096,-1.119107545
896,-4,39.27766565,-0.984992735,-0.568855447,0.021329742,-0.213278232,0.10094867,-6.808434789,-1.553848182,-0.984992735
897,-3.9,31.6318018,-0.881199789,-0.533112415,0.056355585,-0.1425939,-0.005601285,-4.48294818,-1.414312205,-0.881199789
898,-4.9,36.48970293,-0.890314874,-0.122837939,0.069024445,-0.201430325,0.139503661,-8.431923606,-1.013152813,-0.890314874
899,-4.5,34.09542319,-1.042816711,-0.321099772,0.046828705,-0.155754695,0.049988386,-6.246895722,-1.363916483,-1.042816711
900,-5.3,35.81790062,-1.065123467,-0.054717719,0.039757438,-0.170197391,0.020731953,-5.454294561,-1.119841186,-1.065123467
901,-4.3,34.57279624,-0.776859149,-0.425610232,0.044976568,-0.178793242,0.038411331,-4.494559353,-1.202469381,-0.776859149
902,-4.3,37.43329552,-0.728571365,-1.048322195,0.061720825,-0.213637685,-0.024190702,-3.374884797,-1.77689356,-0.728571365
903,-3.4,33.6243077,-0.849465452,-0.482942873,0.049731344,-0.1784618,0.005593735,-3.668163743,-1.332408324,-0.849465452
904,-3.8,34.10100737,-0.63412448,-0.538266752,0.049869204,-0.183037933,-0.10999827,-0.216147115,-1.172391232,-0.63412448
905,-3.8,37.95256402,-1.182718911,0.158408494,0.013245248,-0.198402128,0.012176108,-4.937434788,-1.024310418,-1.182718911
906,-3.4,38.44731127,-0.925447005,-0.932048614,0.04031993,-0.219821467,0.019072054,-3.327926132,-1.857495619,-0.925447005
907,-4,40.82273351,-1.113364077,-0.998102781,-0.015177187,-0.20222001,0.010572705,-4.034861914,-2.111466858,-1.113364077
908,-4,32.46552619,-1.219760579,0.284962727,0.082912897,-0.171399508,0.122632364,-7.619656238,-0.934797852,-1.219760579
909,-3.9,37.69988679,-1.14507283,-0.617355526,0.049544187,-0.193483564,0.132291319,-8.750869001,-1.762428356,-1.14507283
910,-3.8,32.37884847,-0.69081972,-1.224807112,0.061523579,-0.159460146,-0.119930106,-0.202734882,-1.915626832,-0.69081972
911,-4.4,30.77628724,-0.8224677,0.543527429,0.043830415,-0.146193969,-0.080375148,-1.680123409,-0.278940271,-0.8224677
912,-4,34.79445783,-1.088045412,0.135268446,0.027310435,-0.159414822,0.052853488,-6.799551524,-0.952776966,-1.088045412
913,-3.9,39.75616044,-0.842278904,-1.308496909,0.025625033,-0.214677614,0.039743901,-4.590825879,-2.150775813,-0.842278904
914,-5.4,39.60255339,-0.92460635,0.365204746,0.018453798,-0.214481782,0.07528809,-6.885065778,-0.559401605,-0.92460635
915,-5.6,33.7533094,-0.707909449,-0.583484901,0.054938318,-0.162361291,-0.101273717,-1.606415235,-1.29139435,-0.707909449
916,-3.8,35.87011123,-0.921351153,-1.202217608,0.025856785,-0.15973533,-0.079008636,-1.617927159,-2.123568761,-0.921351153
917,-4.2,36.73077563,-0.989634407,0.065344379,0.053182957,-0.202890829,0.10305373,-7.793696646,-0.924290029,-0.989634407
918,-5,33.4662504,-0.901221886,-0.227243934,0.074165258,-0.167365132,0.019260103,-5.162103753,-1.128465819,-0.901221886
919,-4.1,35.75717339,-0.995121229,-0.159239525,0.075287097,-0.19960352,0.069772784,-6.738418616,-1.154360754,-0.995121229
920,-4,37.96636513,-0.775150368,-1.007149767,0.022618327,-0.193619758,-0.126147862,-0.844955055,-1.782300135,-0.775150368
921,-4,32.42236484,-1.176271959,0.076352171,0.073358697,-0.160100422,0.079819537,-7.759369376,-1.099919788,-1.176271959
922,-3.4,30.50016181,-0.977536954,0.196844487,0.046621232,-0.140355468,-0.116737554,-0.641389914,-0.780692467,-0.977536954
923,-4.4,33.31414119,-0.85607762,-1.173902411,0.041269336,-0.140799798,-0.087950939,-1.977570044,-2.029980031,-0.85607762
924,-3.5,31.57904959,-0.848042794,-0.300826972,0.045072218,-0.148153235,-0.172132771,1.489353165,-1.148869766,-0.848042794
925,-3.9,34.06834376,-0.633754242,-0.203264035,0.065779573,-0.192767351,-0.067917404,-3.376272068,-0.837018277,-0.633754242
926,-3.8,36.58325864,-0.847622594,-0.935878594,0.058910473,-0.19821972,0.058805315,-5.515518409,-1.783501188,-0.847622594
927,-3.1,36.89726573,-1.224653879,-1.233590294,0.042972384,-0.183483227,0.000229336,-4.402364554,-2.458244173,-1.224653879
928,-3.3,34.01921278,-0.849923109,-0.184641877,0.059816895,-0.179299251,-0.056957974,-3.068192938,-1.034564986,-0.849923109
929,-3.5,34.47715222,-1.103677671,-0.851369287,0.051264862,-0.163610655,0.006732009,-4.519094222,-1.955046958,-1.103677671
930,-3.5,38.05178966,-0.902716918,-1.634617409,0.000650428,-0.174709201,-0.004799064,-3.276588853,-2.537334326,-0.902716918
931,-3.5,39.63933407,-1.395405769,-0.735213039,0.00262036,-0.181450525,0.174197669,-10.93596315,-2.130618808,-1.395405769
932,-3.5,35.66664261,-0.937966126,-0.467165873,-0.000908134,-0.165057509,-0.036645235,-2.60675327,-1.405131999,-0.937966126
933,-3.8,36.92437084,-0.819403705,-0.307422495,0.022258636,-0.197443317,-0.098819248,-0.810748567,-1.1268262,-0.819403705
934,-3.8,31.33657119,-0.98480208,0.000862861,0.053519756,-0.145653036,-0.011883072,-3.791485902,-0.983939219,-0.98480208
935,-4.7,38.90767763,-1.027722031,0.570585414,0.050772604,-0.22371373,0.130232819,-8.711642846,-0.457136617,-1.027722031
936,-3.3,31.15012544,-0.628478725,0.167799983,0.081648881,-0.188550397,-0.13548591,1.274756285,-0.460678742,-0.628478725
937,-3.8,33.22382802,-0.926252387,0.084871057,0.052760986,-0.176823231,0.012050673,-4.717650505,-0.84138133,-0.926252387
938,-2.6,35.03960679,-1.056314385,-1.392589813,0.050415323,-0.172972025,-0.045780272,-1.922674847,-2.448904198,-1.056314385
939,-3.8,37.01666167,-0.909000318,-0.805992593,0.027531464,-0.187805001,-0.02925414,-2.955795902,-1.714992911,-0.909000318
940,-3.8,35.8564938,-1.073738802,0.334042029,0.046550138,-0.199005033,0.005178503,-3.499463047,-0.739696773,-1.073738802
941,-3.5,35.45204918,-0.765110752,-0.646596998,0.006625056,-0.170638284,-0.003306378,-3.831123933,-1.411707751,-0.765110752
942,-3.8,35.38215444,-0.989920599,-0.578514114,0.073533067,-0.194252052,0.024800666,-4.294667681,-1.568434714,-0.989920599
943,-3.5,31.62968039,-0.892226296,-0.437519932,0.046180072,-0.153685587,-0.082379684,-0.648535671,-1.329746228,-0.892226296
944,-4.3,36.06873037,-0.855051978,-0.727778344,0.041643558,-0.185100112,0.011185461,-4.588132891,-1.582830322,-0.855051978
945,-4.7,37.25862798,-1.25407014,-0.469611474,0.021047374,-0.162188462,0.185310974,-10.87946652,-1.723681614,-1.25407014
946,-3.8,34.90167204,-1.039382809,-0.117876346,0.063816988,-0.199426496,0.031486303,-4.502743608,-1.157259156,-1.039382809
947,-4.4,35.55236252,-0.792464961,-1.464048937,0.057462315,-0.169352907,-0.0100184,-3.912715141,-2.256513898,-0.792464961
948,-3.9,39.25020426,-1.041077374,-0.137222119,0.006792973,-0.202030416,0.074764902,-7.448451658,-1.178299493,-1.041077374
949,-3.8,32.88425335,-0.934901445,-0.163135714,0.064045877,-0.169821765,0.014986293,-4.94411909,-1.098037159,-0.934901445
950,-3.2,37.33504557,-1.128811193,-1.613433541,0.027474993,-0.17319079,0.111490241,-7.119654916,-2.742244734,-1.128811193
951,-4.2,36.35486041,-0.978335242,-0.609467733,0.006865533,-0.157056176,0.001370266,-5.28769136,-1.587802975,-0.978335242
952,-3.8,28.3425471,-0.900255812,-0.645651556,0.059483606,-0.097337494,-0.114908729,-1.568466209,-1.545907368,-0.900255812
953,-3.8,37.46438808,-1.082090816,-0.949666188,0.017582035,-0.182966536,0.145295592,-8.530814355,-2.031757004,-1.082090816
954,-3.8,36.13705315,-0.848268169,-0.406508639,0.036726806,-0.186100804,-0.03997688,-3.527344331,-1.254776808,-0.848268169
955,-3.8,39.31684514,-0.810012969,-1.034752006,0.017686061,-0.210446908,-0.036538807,-2.385892492,-1.844764975,-0.810012969
956,-4.9,33.63536213,-0.770207198,-0.302656272,0.048915281,-0.165951364,-0.016416123,-3.361595824,-1.07286347,-0.770207198
957,-3.5,30.67870973,-0.906281967,0.140783874,0.038165349,-0.136421431,-0.121858699,-1.08423118,-0.765498093,-0.906281967
958,-4.5,40.89107789,-1.034282751,-1.436236292,0.022315183,-0.207336037,0.040704324,-6.183087953,-2.470519043,-1.034282751
959,-3.3,37.17421626,-1.018680001,-0.109025498,0.028097373,-0.198549818,0.035327163,-5.690191146,-1.127705498,-1.018680001
960,-3.4,38.20400774,-1.017038613,-1.994728794,0.028648607,-0.177512845,0.046705508,-5.633315053,-3.011767406,-1.017038613
961,-3.8,32.71288966,-0.58563558,-1.090870649,0.04749684,-0.162794388,-0.244908041,4.350201945,-1.676506229,-0.58563558
962,-3,38.28604444,-1.08499513,-1.247691642,0.046163301,-0.203011995,-0.035317915,-2.897749331,-2.332686772,-1.08499513
963,-3.8,37.76460202,-0.896118519,-1.266862625,0.002998913,-0.173228925,0.009838378,-4.759811502,-2.162981144,-0.896118519
964,-3.8,33.76893888,-1.047923155,-0.126849472,0.033344487,-0.157170898,0.084042064,-6.664472843,-1.174772627,-1.047923155
965,-3.8,37.43809072,-1.204904146,-0.204427365,0.054947488,-0.205922996,0.034034751,-5.748688997,-1.409331511,-1.204904146
966,-4,37.45101939,-0.976856999,-0.856893476,0.0444375,-0.193674673,0.11356225,-7.533334872,-1.833750475,-0.976856999
967,-3.8,35.39128989,-0.909978218,-0.468316598,0.062084729,-0.200317547,-0.063540148,-2.576538219,-1.378294815,-0.909978218
968,-6,34.58370122,-0.850408659,-1.436657933,0.02310521,-0.125638851,-0.001954501,-4.676026361,-2.287066592,-0.850408659
969,-3.4,33.58224286,-0.988127315,-0.626560744,0.058024582,-0.171855463,-0.014944207,-2.503773231,-1.61468806,-0.988127315
970,-3.3,37.00645083,-0.967137862,-1.444687343,0.045641688,-0.191000908,0.075458811,-6.384983137,-2.411825205,-0.967137862
971,-3.8,35.50853054,-1.11483746,-0.769623424,0.032391321,-0.164674987,0.022122394,-4.660640135,-1.884460884,-1.11483746
972,-3.3,37.23534963,-0.847210022,-1.022001393,0.073361198,-0.227807633,0.066894619,-5.454736036,-1.869211415,-0.847210022
973,-2.6,38.97432004,-1.057191155,-1.03118211,-0.005203828,-0.196341707,-0.005066168,-3.843577923,-2.088373265,-1.057191155
974,-3.8,39.64133608,-1.13740858,-0.905300324,0.004200771,-0.203300134,0.160016728,-8.039408952,-2.042708905,-1.13740858
975,-4,32.00225236,-1.0757537,0.366636837,0.072590046,-0.166966145,0.063372971,-6.183818076,-0.709116863,-1.0757537
976,-3,38.11998934,-0.857312712,-0.276781672,0.054864836,-0.236247554,0.046671672,-4.669150633,-1.134094383,-0.857312712
977,-3.8,36.88050079,-1.074629171,-0.70741913,0.015934922,-0.173222582,0.077976493,-5.96104992,-1.782048301,-1.074629171
978,-4.3,38.96677517,-1.089748574,-0.236056695,0.057219465,-0.220811101,0.172723848,-9.850965747,-1.325805269,-1.089748574
979,-4.4,35.90094916,-0.969700625,-0.341181882,0.026079459,-0.172308142,0.051933625,-6.45915387,-1.310882507,-0.969700625
980,-3.5,37.60972079,-1.064650331,-0.73562056,0.058032356,-0.208084425,0.060381181,-5.925647583,-1.800270891,-1.064650331
981,-3.9,35.27726147,-1.013531074,0.654539976,0.078824097,-0.219157418,0.146738852,-7.754139867,-0.358991098,-1.013531074
982,-3.8,33.69419827,-0.785743097,-0.308965536,0.072245833,-0.185958298,-0.025301149,-3.331835821,-1.094708634,-0.785743097
983,-3.6,31.86982897,-1.022952863,-0.883117061,0.054402744,-0.136725254,-0.01895748,-3.348518508,-1.906069924,-1.022952863
984,-3.9,33.38622573,-0.795351245,-0.043776595,0.061074626,-0.178548697,-0.059846906,-2.466753451,-0.839127841,-0.795351245
985,-3.8,32.75983833,-0.976148354,0.934327364,0.044867511,-0.166843497,0.014840944,-6.061581826,-0.04182099,-0.976148354
986,-4.9,38.88713854,-1.036270343,-0.379722136,0.03250486,-0.198133894,0.068473428,-7.666758652,-1.415992479,-1.036270343
987,-5.2,41.20932169,-1.106331345,-0.129789382,-0.010207219,-0.200410402,0.137839867,-9.00192621,-1.236120727,-1.106331345
988,-5.9,38.14934256,-0.754482874,-0.90390671,0.020307629,-0.179114322,0.01867741,-5.430073829,-1.658389583,-0.754482874
989,-3.9,30.24540548,-0.886423633,0.146830489,0.044551215,-0.132755554,0.000644099,-4.394789164,-0.739593144,-0.886423633
990,-3.1,33.22667244,-0.949970824,0.139009031,0.095889927,-0.207282316,0.021386322,-4.248657141,-0.810961793,-0.949970824
991,-5.3,39.01062281,-0.89623504,-1.550720382,0.022264927,-0.178643627,0.070838393,-6.650591304,-2.446955422,-0.89623504
992,-3.3,32.26987629,-1.007394162,0.021146975,0.016270676,-0.14372659,-0.036296828,-2.437827272,-0.986247188,-1.007394162
993,-3.4,38.35693877,-0.935900756,-0.643826816,0.041777361,-0.214801355,-0.019609508,-3.305674506,-1.579727572,-0.935900756
994,-3.8,36.90331863,-0.955076991,-0.394022925,0.070320425,-0.212881319,0.017424925,-3.912630347,-1.349099916,-0.955076991
995,-4,34.19068379,-0.762415183,-0.110312848,0.037074041,-0.169042463,-0.077293496,-2.37267185,-0.872728031,-0.762415183
996,-3.7,33.50147431,-1.109059747,0.083091392,0.048141257,-0.165540539,0.087024931,-7.455430278,-1.025968356,-1.109059747
997,-3.8,38.23177035,-0.973105142,-1.314862983,0.035339399,-0.194980296,0.015464935,-3.97831759,-2.287968124,-0.973105142
998,-4.8,34.5061009,-0.889009101,-0.425217416,0.059523045,-0.172656688,0.059527164,-5.608044991,-1.314226518,-0.889009101
999,-3.4,40.71992501,-1.10618701,-0.932945676,0.046331247,-0.238357101,0.126857835,-8.028963265,-2.039132686,-1.10618701
1000,-3.3,36.31441414,-0.926984224,0.066094561,0.059587572,-0.218000183,0.02542168,-4.352722806,-0.860889663,-0.926984224
